Station,ABP ,ALT ,AMS ,AMY ,AOC ,ASC ,ASK ,AVI ,AZR ,BAL ,BHD ,BKT ,BME ,BMW ,BRW ,BSC ,CBA ,CGO ,CHR ,CIB ,CMO ,CPT ,CRZ ,DRP ,DSI ,EIC ,GMI ,GOZ ,HBA ,HPB ,HSU ,HUN ,ICE ,IZO ,KCO ,KEY ,KUM ,KZD ,KZM ,LEF ,LLB ,LLN ,LMP ,MBC ,MEX ,MHD ,MID ,MKN ,MLO ,NAT ,NMB ,NWR ,OPW ,OXK ,PAL ,PAO ,PSA ,PTA ,RPB ,SDZ ,SEY ,SGI ,SGP ,SHM ,SMO ,SPO ,STC ,STM ,SUM ,SYO ,TAC ,TAP ,THD ,TIK ,USH ,UTA ,UUM ,WIS ,WLG ,WPC ,ZEP 
2018013005,405.814209,413.8647461,404.0441895,416.7595215,404.4924316,404.5458984,408.3383789,409.8892822,410.6135254,413.2456055,402.293457,406.7028809,410.5712891,410.5712891,412.961792,426.6184082,412.7840576,403.0151367,407.4240723,424.7156982,411.2554932,404.4807129,403.8300781,403.517334,419.9747314,404.5375977,408.8530273,418.321167,404.0141602,433.3425293,412.5825195,431.8527832,412.5804443,410.6907959,410.6743164,411.1685791,408.6774902,418.6115723,412.4034424,417.9047852,415.5178223,413.3459473,411.7764893,413.232666,408.8752441,411.4628906,412.3803711,407.6308594,408.4014893,406.7440186,409.5378418,408.2983398,411.4212646,412.347168,418.3642578,405.2545166,403.5827637,411,408.5622559,413.7456055,408.3945313,403.4622803,418.8757324,411.5197754,406.7896729,404.1343994,412.8167725,413.1699219,412.9819336,404.1124268,415.9736328,416.7595215,412.5825195,415.473999,405.0292969,416.4888916,412.6561279,420.7120361,412.3616943,410.5112305,412.7666016
2018013008,406.0806885,413.9439697,404.0373535,418.7263184,404.4991455,404.5446777,408.3702393,409.942749,410.5939941,413.5438232,402.661499,404.2020264,410.5720215,410.5720215,412.9416504,425.1539307,412.8364258,403.3537598,407.4013672,426.7593994,411.4978027,404.2681885,403.8736572,403.5449219,419.6740723,404.5334473,409.0791016,415.2373047,404.0058594,433.3400879,413.7177734,426.2640381,412.8260498,410.6097412,410.6152344,412.0256348,408.6895752,418.0638428,412.2662354,418.7319336,415.4155273,413.1271973,411.7814941,413.2347412,408.8942871,411.3433838,412.3937988,407.8463135,408.5041504,406.8328857,405.6403809,408.2728271,411.5270996,412.49646,418.5313721,405.1488037,403.5699463,411.1662598,408.5952148,413.668335,408.3913574,403.4622803,419.0709229,411.5268555,406.8060303,404.1378174,412.453125,413.0876465,412.9578857,404.0997314,417.8781738,418.7263184,413.7177734,415.3896484,405.2381592,417.0806885,412.6616211,416.9490967,412.0068359,410.5264893,412.769043
2018013011,405.5483398,414.0157471,404.0285645,424.6466064,404.5085449,404.5441895,408.3991699,409.9865723,410.5672607,413.4466553,403.7336426,403.0828857,410.5943604,410.5943604,412.9359131,421.2044678,412.8916016,404.0839844,407.3789063,420.5561523,411.6308594,403.932251,403.9324951,403.5456543,419.3190918,404.5300293,409.288208,411.1186523,403.9793701,424.890625,414.2092285,417.2814941,413.03125,410.6835938,410.578125,412.727417,408.6815186,417.6584473,412.1804199,419.5595703,415.5422363,413.4754639,411.6781006,413.2113037,408.8612061,411.0129395,412.4189453,407.831543,408.598999,406.5059814,404.2023926,408.2214355,411.527832,412.8762207,418.6635742,404.9973145,403.5646973,411.487915,408.6188965,414.4333496,408.3946533,403.4584961,418.3791504,411.5925293,406.8200684,404.1401367,412.2026367,413.0270996,412.90625,404.0895996,417.2304688,424.6466064,414.2092285,415.6025391,404.6828613,417.237915,412.5628662,413.9012451,411.8299561,410.5720215,412.7597656
2018013014,404.7390137,414.0826416,404.0141602,428.5289307,404.5152588,404.5473633,408.3908691,409.9544678,410.5510254,413.2634277,404.6604004,403.3121338,410.6063232,410.6063232,412.9342041,419.9378662,412.9501953,404.4561768,407.3553467,413.1749268,411.8657227,403.7183838,403.986084,403.6530762,418.921875,404.5172119,409.3829346,410.1287842,403.9543457,418.8933105,414.5938721,415.680542,413.0899658,410.8410645,410.5875244,413.465332,408.659668,417.6398926,412.0141602,420.3238525,415.5306396,413.8890381,411.4875488,413.1618652,408.8138428,410.7941895,412.4372559,407.6282959,408.6340332,406.006958,404.0021973,408.2487793,411.548584,413.5205078,418.4971924,404.8503418,403.5633545,411.6008301,408.5883789,414.7644043,408.4152832,403.4606934,417.6535645,411.7053223,406.8393555,404.1411133,412.0126953,412.9672852,412.8425293,404.0853271,414.7587891,428.5289307,414.5938721,415.6809082,403.7193604,417.1911621,412.4528809,413.8128662,411.6812744,410.6009521,412.744873
2018013017,404.3303223,414.1417236,403.9968262,431.2293701,404.5203857,404.5527344,408.3787842,409.8619385,410.5554199,413.1254883,405.5661621,403.5996094,410.6044922,410.6044922,412.9332275,419.1046143,412.9906006,404.5402832,407.3244629,413.5150146,411.8684082,403.7220459,404.0255127,403.7547607,418.7229004,404.501709,409.4188232,411.3502197,403.9259033,423.3327637,413.6000977,420.8371582,413.0648193,410.9099121,410.5410156,413.7792969,408.6328125,417.701416,411.7877197,417.9882813,415.2668457,414.1107178,411.3443604,413.1191406,408.8609619,410.9432373,412.4456787,407.5507813,408.6240234,405.7436523,404.3061523,408.208252,411.5678711,413.5881348,418.4960938,404.7355957,403.5587158,411.7247314,408.5683594,415.0256348,408.4206543,403.463623,416.8979492,411.8242188,406.8737793,404.1409912,411.9355469,412.9052734,412.7895508,404.0809326,414.7624512,431.2293701,413.6000977,415.6890869,403.1070557,417.0321045,412.3735352,415.1446533,411.5098877,410.6363525,412.7247314
2018013020,404.6765137,414.1380615,403.9818115,433.9212646,404.5345459,404.5610352,408.3690186,409.8167725,410.5618896,413.1450195,405.3649902,404.2099609,410.7971191,410.7971191,412.9272461,418.9261475,412.9855957,404.5321045,407.291626,416.7792969,411.5980225,403.8242188,404.0495605,403.7816162,418.7352295,404.4853516,409.4692383,413.2050781,403.8913574,427.8930664,410.732666,427.0560303,412.9379883,410.7648926,410.3796387,413.9626465,408.5957031,417.9210205,411.6104736,416.1817627,414.8356934,413.8657227,411.3134766,413.0906982,408.9343262,411.2949219,412.4332275,407.5194092,408.6048584,405.9387207,405.2357178,408.3117676,411.5220947,413.3852539,418.6403809,404.6463623,403.5551758,411.1237793,408.6291504,416.1251221,408.4117432,403.4361572,415.8377686,411.9140625,406.911377,404.1408691,411.9645996,412.8869629,412.7550049,404.078125,415.0200195,433.9212646,410.732666,415.7401123,403.0637207,413.6817627,412.3244629,416.4798584,411.31604,410.6436768,412.6955566
2018013023,405.5211182,414.0753174,403.9801025,436.5130615,404.5524902,404.5786133,408.3190918,409.9108887,410.5690918,413.5302734,404.3201904,405.0874023,411.3808594,411.3808594,412.9129639,419.8413086,412.9553223,403.9853516,407.2636719,419.6779785,411.6005859,403.869751,404.0603027,403.7598877,418.8605957,404.4748535,409.3470459,415.3458252,403.8439941,430.5931396,410.3095703,431.5588379,412.7921143,410.5507813,410.190918,414.2072754,408.5579834,418.4516602,411.4068604,415.8491211,414.3834229,413.3300781,411.340332,413.0906982,408.8428955,411.5761719,412.392334,407.5097656,408.5561523,406.3087158,406.9375,408.5629883,411.5236816,413.2894287,418.8623047,404.5766602,403.5469971,410.4516602,408.7406006,417.8438721,408.4042969,403.3969727,415.4595947,411.9699707,406.9453125,404.1405029,412.0605469,412.8942871,412.7321777,404.0795898,414.6418457,436.5130615,410.3095703,415.8439941,403.5631104,412.1748047,412.3039551,417.4547119,411.0928955,410.6201172,412.6640625
2018013102,406.0562744,414.0386963,403.9736328,422.6818848,404.5712891,404.6062012,408.2365723,410.0010986,410.5662842,414.3339844,403.4298096,407.0148926,411.9793701,411.9793701,412.8996582,420.8862305,412.8890381,403.4768066,407.2424316,421.817627,412.0322266,403.9067383,404.0653076,403.6558838,419.2822266,404.473999,409.1311035,416.8104248,403.7911377,432.2177734,411.2429199,435.3183594,412.7358398,410.3972168,410.0383301,414.1330566,408.5218506,419.0859375,411.2351074,416.1043701,413.9266357,413.0456543,411.3739014,413.1166992,408.6729736,411.6201172,412.3347168,407.5344238,408.4891357,406.5107422,409.017334,408.8895264,411.5751953,413.6508789,418.793335,404.5075684,403.5435791,410.2883301,408.8320313,415.9522705,408.395752,403.3374023,415.1955566,411.9624023,406.9707031,404.1398926,412.1369629,412.7775879,412.7124023,404.0842285,413.6843262,422.6818848,411.2429199,415.9599609,404.1501465,413.4030762,412.3153076,418.737793,410.8868408,410.6379395,412.6322021
2018013105,406.3781738,414.0246582,403.9748535,420.1529541,404.5993652,404.6416016,408.1541748,410.0562744,410.5581055,415.6176758,403.0965576,405.9238281,412.3422852,412.3422852,412.8850098,421.7607422,412.7784424,403.1035156,407.2270508,423.6920166,412.6641846,403.9284668,404.0734863,403.550293,420.0213623,404.4827881,409.1195068,418.8896484,403.737793,433.4744873,412.9331055,438.5251465,412.8271484,410.2845459,409.9428711,413.8260498,408.4897461,419.6472168,411.1160889,416.6289063,413.6469727,412.9338379,411.4770508,413.1634521,408.496582,411.7177734,412.2752686,407.5845947,408.3981934,406.6077881,409.6424561,409.3743896,411.5808105,413.7651367,418.5755615,404.4503174,403.5467529,410.8000488,408.8961182,414.0085449,408.3653564,403.2209473,414.7949219,411.925293,406.9794922,404.1396484,412.1367188,412.3989258,412.680542,404.0894775,412.6228027,420.1529541,412.9331055,416.1228027,404.4992676,414.4741211,412.2932129,419.2810059,411.293457,410.6685791,412.6069336
2018013108,406.6359863,414.0192871,403.973999,424.1525879,404.6408691,404.6881104,408.1075439,410.0917969,410.5476074,417.4057617,403.8837891,403.5065918,412.5859375,412.5859375,412.8782959,421.7180176,412.6655273,403.2749023,407.2120361,425.3325195,413.1590576,403.8571777,404.0888672,403.4050293,420.6763916,404.4918213,409.4206543,415.5495605,403.699585,434.4748535,414.0615234,436.8693848,413.00354,410.2110596,410.0620117,413.5114746,408.4711914,419.3493652,411.0736084,417.1533203,413.456543,412.9638672,411.5233154,413.2318115,408.3297119,411.9560547,412.2241211,407.895874,408.307373,406.6416016,405.7280273,409.7126465,411.5678711,413.7952881,418.2612305,404.4295654,403.5534668,411.5734863,408.9641113,414.2749023,408.3256836,403.1107178,414.3085938,411.8504639,406.9937744,404.1398926,412.1032715,412.0454102,412.6481934,404.0927734,412.2960205,424.1525879,414.0615234,416.2012939,404.7473145,414.9919434,412.2541504,416.6002197,411.7159424,410.6864014,412.5874023
2018013111,406.03125,414.0338135,403.9798584,436.7807617,404.6726074,404.7351074,408.0910645,410.083374,410.5339355,418.1778564,404.9602051,402.3624268,412.9134521,412.9134521,412.9030762,418.0540771,412.55896,404.0559082,407.1982422,418.1853027,413.5819092,403.7266846,404.0931396,403.2155762,420.8065186,404.4967041,409.7122803,411.0744629,403.6749268,427.7675781,414.7612305,427.4538574,413.1362305,410.1816406,410.3271484,413.1992188,408.458252,418.8731689,411.1392822,417.3706055,413.3742676,412.8398438,411.4631348,413.3157959,408.1374512,412.1047363,412.1630859,407.8483887,408.2359619,406.2514648,404.3209229,409.8493652,411.6011963,413.6932373,417.8520508,404.4295654,403.567749,412.293457,409.0375977,417.6625977,408.2999268,403.2042236,414.2766113,411.77771,406.9931641,404.1398926,411.9967041,411.9500732,412.6269531,404.0941162,412.3735352,436.7807617,414.7612305,416.1875,404.5375977,415.2873535,412.2648926,414.3839111,411.4326172,410.6940918,412.5800781
2018013114,405.1295166,414.0407715,403.9876709,442.2543945,404.6875,404.7661133,408.0983887,409.9790039,410.5075684,417.7054443,405.5527344,402.55896,413.0870361,413.0870361,412.9205322,417.2751465,412.4415283,404.7436523,407.1831055,412.7561035,414.3361816,403.6727295,404.0760498,403.260498,420.6959229,404.5056152,409.9034424,409.840332,403.6522217,421.4291992,415.0795898,423.7436523,413.1317139,410.1516113,410.5651855,412.6749268,408.4499512,418.6286621,411.2685547,416.4523926,413.4211426,413.182373,411.3876953,413.4017334,407.8704834,412.2984619,412.1049805,407.6333008,408.1884766,405.7182617,404.0959473,409.9859619,411.8037109,413.3730469,417.4350586,404.4381104,403.5849609,412.7019043,409.0637207,422.1086426,408.3032227,403.4464111,415.1251221,411.7952881,407,404.1398926,411.6767578,412.0578613,412.6103516,404.0979004,412.3634033,442.2543945,415.0795898,416.1242676,403.96521,415.8668213,412.2969971,414.0362549,411.2408447,410.6745605,412.5844727
2018013117,404.6619873,414.0377197,403.9887695,446.37146,404.6904297,404.7819824,408.2581787,409.8638916,410.4770508,416.3552246,405.7507324,402.9852295,413.1405029,413.1405029,412.8522949,419.361084,412.2990723,405.3730469,407.168335,413.4261475,414.130127,403.7630615,404.0654297,403.4001465,420.4122314,404.5186768,410.0063477,410.8173828,403.6311035,424.2702637,414.4379883,424.4191895,413.0905762,410.1203613,410.6571045,412.0738525,408.4348145,418.5163574,411.3538818,415.5476074,413.5048828,413.8134766,411.3475342,413.479248,407.701416,412.5930176,412.0268555,407.5825195,408.1802979,405.4626465,404.3728027,410.1722412,411.8708496,413.352417,417.0900879,404.4711914,403.5947266,412.3618164,409.0466309,425.3005371,408.3098145,403.6503906,414.7717285,411.8699951,407.0167236,404.1396484,411.1531982,412.4611816,412.6259766,404.1057129,412.7106934,446.37146,414.4379883,416.0388184,403.7806396,416.3134766,412.4882813,415.1873779,411.2054443,410.6254883,412.597168
2018013120,405.0749512,414.0189209,403.9954834,456.3118896,404.6895752,404.7856445,408.4958496,409.8404541,410.447876,415.5899658,405.4265137,403.7716064,413.173584,413.173584,412.74646,420.7349854,412.1408691,405.6168213,407.1551514,416.5981445,411.8656006,403.9029541,404.0656738,403.4887695,420.3603516,404.532959,410.0474854,412.5605469,403.612793,426.2529297,411.5639648,424.1485596,413.0369873,410.1419678,410.7796631,411.8815918,408.3907471,418.4748535,411.4211426,415.1875,413.3824463,414.4511719,411.3651123,413.5444336,407.7180176,412.6844482,411.901123,407.5969238,408.1933594,405.6577148,405.8759766,410.5568848,411.807251,413.6333008,416.4077148,404.5178223,403.6010742,411.7161865,409.0512695,427.2575684,408.2824707,403.6699219,414.2452393,411.8837891,407.0268555,404.1397705,410.5439453,413.1970215,412.5974121,404.1162109,413.1311035,456.3118896,411.5639648,416.0134277,403.9903564,413.1628418,412.9976807,416.1390381,411.1673584,410.5782471,412.6210938
2018013123,405.9688721,413.9781494,404.0130615,462.211792,404.6903076,404.7769775,408.4915771,409.887207,410.4194336,415.2587891,404.7745361,404.7543945,413.2012939,413.2012939,412.6123047,421.239502,412.0314941,404.4650879,407.1434326,419.3671875,411.5856934,404.0404053,403.9569092,403.4958496,420.3679199,404.5401611,409.9248047,413.340332,403.600708,426.7019043,410.753418,422.8917236,412.9602051,410.243042,410.8031006,411.9259033,408.3395996,418.4851074,411.7026367,415.5578613,413.4083252,414.7834473,411.4348145,413.5895996,407.7429199,412.6794434,411.8028564,407.604248,408.2038574,406.0100098,408.605957,410.8306885,411.7659912,413.7017822,415.7596436,404.5469971,403.6052246,411.1314697,409.1230469,429.0427246,408.2276611,403.649292,414.951416,412.0170898,407.0230713,404.1395264,410.0664063,414.0488281,412.5651855,404.125,413.4833984,462.211792,410.753418,416.0950928,404.5269775,411.6882324,413.4849854,416.9346924,411.1309814,410.5305176,412.6541748
2018020102,406.4870605,413.9373779,404.032959,427.1744385,404.6943359,404.774292,408.2944336,409.9053955,410.3996582,414.9729004,404.3796387,407.322876,413.1539307,413.1539307,412.5147705,421.7567139,411.9296875,403.6269531,407.1350098,421.5585938,412.6055908,404.1765137,403.7880859,403.4685059,420.3891602,404.5253906,409.7075195,413.7114258,403.5906982,428.3974609,412.1453857,421.2983398,412.8654785,410.3868408,410.675415,411.94104,408.3035889,418.5130615,411.7980957,415.7180176,413.9118652,414.6311035,411.4689941,413.6104736,407.607666,412.7202148,411.7371826,407.576416,408.215332,406.2712402,411.3457031,410.975708,411.8164063,413.5543213,415.5634766,404.5766602,403.6008301,411.0324707,409.0778809,424.6437988,408.1834717,403.607666,416.8432617,412.184082,407.0219727,404.1391602,409.9228516,414.888916,412.5236816,404.1291504,413.8438721,427.1744385,412.1453857,416.1712646,404.9022217,413.3942871,413.9855957,417.7219238,411.168457,410.4830322,412.6918945
2018020105,406.6988525,413.859375,404.036499,420.2218018,404.6994629,404.7858887,408.1412354,409.9388428,410.3934326,414.7144775,404.4925537,406.414917,413.0009766,413.0009766,412.4864502,422.0915527,411.8137207,403.1882324,407.1237793,422.8483887,414.3562012,404.3345947,403.7138672,403.4516602,420.0097656,404.5004883,409.6403809,413.9960938,403.578125,429.6075439,414.5593262,419.8999023,412.7910156,410.4487305,410.6387939,411.9144287,408.2885742,418.6258545,411.6281738,415.2252197,414.5723877,414.2716064,411.5855713,413.5933838,407.5866699,412.75,411.7647705,407.5266113,408.2197266,406.4145508,411.942749,410.9765625,411.8989258,412.8269043,415.6960449,404.6130371,403.5811768,411.821167,409.0349121,416.5097656,408.1660156,403.574707,416.831543,412.2214355,407.0152588,404.1392822,409.9484863,415.4858398,412.5447998,404.1297607,413.9716797,420.2218018,414.5593262,416.262207,405.1519775,415.5091553,414.4102783,418.7281494,412.2979736,410.4451904,412.7138672
2018020108,406.8710938,413.7275391,404.0400391,423.6647949,404.7091064,404.8151855,408.1258545,409.972168,410.3964844,414.8005371,405.0673828,404.0233154,412.8682861,412.8682861,412.560791,422.5701904,411.7155762,403.232666,407.1107178,422.0717773,415.9958496,404.4072266,403.7000732,403.4510498,419.4368896,404.4741211,409.8164063,412.246582,403.5705566,423.6938477,415.8140869,418.7009277,412.7786865,410.4342041,410.7290039,411.9868164,408.2811279,418.3537598,411.5675049,414.6153564,415.2961426,413.3533936,411.7895508,413.583374,407.536499,412.7763672,411.7957764,407.4936523,408.2133789,406.5574951,406.3664551,410.9910889,411.9143066,412.876709,416.1777344,404.6503906,403.5533447,412.9069824,408.9934082,416.2213135,408.1538086,403.5515137,416.470459,412.1929932,407.0059814,404.1390381,410.0233154,415.8178711,412.6171875,404.1281738,414.0213623,423.6647949,415.8140869,416.395752,405.2008057,416.6491699,414.4448242,417.2902832,411.9195557,410.4241943,412.7349854
2018020111,406.3466797,413.5782471,404.0426025,435.5343018,404.7133789,404.8498535,408.2606201,409.9825439,410.4022217,414.8347168,405.4998779,403.3289795,412.7313232,412.7313232,412.6125488,422.4863281,411.6359863,404.2819824,407.0963135,414.7375488,417.4602051,404.2321777,403.7010498,403.4511719,419.0345459,404.4477539,409.9764404,410.0003662,403.5705566,419.1485596,416.8554688,415.8444824,412.8752441,410.3725586,410.8813477,412.0645752,408.2800293,417.9943848,411.5618896,414.2701416,415.8500977,412.3554688,411.6901855,413.6048584,407.4143066,412.6550293,411.7949219,407.5,408.1778564,406.1905518,404.3525391,411.0054932,412.0644531,414.3649902,416.5151367,404.6795654,403.5372314,413.876709,408.9589844,419.7246094,408.15271,403.5447998,415.2746582,412.152832,406.9929199,404.1387939,410.0852051,416.2878418,412.6290283,404.1259766,413.5985107,435.5343018,416.8554688,416.5996094,404.8737793,417.3399658,414.4873047,414.8632813,411.7165527,410.4003906,412.7810059
2018020114,405.4423828,413.5072021,404.0379639,441.2318115,404.7087402,404.8742676,408.4711914,409.9385986,410.4117432,414.847168,405.6795654,404.1290283,412.5599365,412.5599365,412.6479492,422.6688232,411.5784912,405.4985352,407.0839844,412.522583,419.2324219,404.0083008,403.7109375,403.4354248,418.7720947,404.4200439,410.0717773,409.9702148,403.5727539,417.4520264,417.6821289,415.1634521,412.9515381,410.282959,410.9880371,411.9121094,408.2780762,418.0244141,411.5421143,414.069458,416.4499512,412.5556641,411.4296875,413.6290283,407.3239746,412.534668,411.7768555,407.4525146,408.1237793,405.7348633,404.0170898,410.9840088,412.069458,414.7332764,416.5749512,404.7050781,403.5239258,414.755127,408.8878174,418.5533447,408.1582031,403.5361328,414.7231445,412.1113281,406.9829102,404.1391602,410.0343018,416.6855469,412.7028809,404.1240234,413.1376953,441.2318115,417.6821289,416.769043,404.4210205,418.3800049,414.5361328,414.6717529,411.6824951,410.3742676,412.7867432
2018020117,405.0101318,413.5339355,404.0238037,450.7481689,404.6993408,404.8757324,408.4089355,409.8684082,410.4249268,415.536377,405.5528564,404.9100342,412.3063965,412.3063965,412.7192383,423.206665,411.5571289,406.7557373,407.0762939,412.576416,418.9526367,404.0068359,403.7260742,403.4064941,418.5158691,404.3936768,410.1334229,411.7138672,403.5759277,419.3486328,417.5522461,416.201416,412.8924561,410.1572266,411.0119629,411.6702881,408.2858887,418.1287842,411.4112549,413.9160156,416.8945313,412.0446777,411.2788086,413.6750488,407.2901611,412.6584473,411.7716064,407.4619141,408.0585938,405.5698242,404.3907471,411.0697021,412.0712891,414.4489746,416.6657715,404.7299805,403.5246582,415.8327637,408.8276367,416.8947754,408.1616211,403.5164795,413.9379883,412.074707,406.96875,404.1384277,410.1252441,416.5706787,412.7740479,404.1237793,413.3226318,450.7481689,417.5522461,416.588501,404.3731689,419.3903809,414.586792,415.5032959,411.6209717,410.3583984,412.7609863
2018020120,405.3480225,413.6672363,403.9996338,461.4604492,404.689209,404.8647461,408.2268066,409.8280029,410.4278564,416.3156738,405.0511475,405.9123535,411.9915771,411.9915771,412.8270264,423.7679443,411.5540771,407.0352783,407.0716553,413.1618652,416.6485596,404.1520996,403.7363281,403.3776855,418.4663086,404.3746338,410.1950684,412.4117432,403.5769043,422.1270752,413.8427734,417.9194336,412.5963135,410.0062256,410.9934082,411.6665039,408.314209,418.4278564,411.2198486,413.8701172,415.7058105,410.211792,411.2086182,413.6965332,407.3970947,412.7623291,411.7802734,407.4534912,407.979248,405.9123535,405.6195068,411.1295166,412.3597412,414.5946045,416.5354004,404.7479248,403.5490723,414.5544434,408.840332,416.5697021,408.1756592,403.5030518,413.0004883,412.0288086,406.9515381,404.1362305,410.8739014,416.2514648,412.7741699,404.1269531,413.8203125,461.4604492,413.8427734,415.7652588,404.5131836,414.7365723,414.6433105,416.0811768,411.5041504,410.3630371,412.7041016
2018020123,406.1252441,413.8703613,403.9973145,470.8232422,404.6832275,404.8497314,408.0900879,409.8813477,410.4020996,417.2581787,404.5418701,406.9349365,411.8051758,411.8051758,412.9367676,423.9538574,411.560791,404.460083,407.0683594,413.5848389,415.0336914,404.2382813,403.7380371,403.3519287,418.5499268,404.3641357,410.1169434,412.2735596,403.5765381,425.72229,411.3786621,421.3725586,412.380249,409.9581299,410.9580078,411.878418,408.3466797,418.6208496,411.0657959,414.1364746,414.9846191,409.3670654,411.0179443,413.7268066,407.4938965,412.7893066,411.7912598,407.4445801,407.8985596,406.4072266,408.1569824,410.9588623,412.8273926,414.2336426,416.1652832,404.7595215,403.59729,412.7978516,408.8988037,416.3048096,408.1860352,403.4702148,413.0450439,411.9606934,406.9283447,404.131958,411.5390625,415.9527588,412.7564697,404.1329346,414.1798096,470.8232422,411.3786621,415.2626953,404.8026123,413.0842285,414.6867676,416.7454834,411.387207,410.3706055,412.6065674
2018020202,406.5621338,413.9931641,404.0097656,434.2120361,404.6794434,404.8406982,407.9960938,409.9362793,410.3582764,418.2266846,404.3598633,408.8371582,411.6842041,411.6842041,413.0275879,423.9509277,411.5408936,403.1484375,407.065918,413.8535156,412.9606934,404.1842041,403.7375488,403.3295898,418.7889404,404.3605957,409.8459473,412.1162109,403.576416,428.8354492,412.9277344,426.1350098,412.1364746,410.0513916,410.9066162,412.255249,408.3806152,418.762085,410.9465332,414.4990234,414.8619385,409.2028809,410.8099365,413.7757568,407.5744629,413.0136719,411.7947998,407.4416504,407.8272705,406.7185059,411.2458496,410.7142334,413.4367676,413.6540527,415.7636719,404.7658691,403.6743164,411.9724121,408.9425049,415.3822021,408.1942139,403.4206543,413.8442383,411.9006348,406.9089355,404.1254883,411.6689453,415.6506348,412.7155762,404.1384277,414.4206543,434.2120361,412.9277344,415.1719971,405.340332,415.1860352,414.7401123,417.3702393,411.2838135,410.380127,412.4788818
2018020205,406.8009033,414.0644531,403.9945068,421.8677979,404.6795654,404.8436279,407.9147949,409.9803467,410.3303223,419.2978516,404.4555664,407.5734863,411.5758057,411.5758057,413.1005859,423.7900391,411.5240479,402.2902832,407.0682373,413.9086914,411.18396,404.0887451,403.7393799,403.3186035,419.1049805,404.3599854,409.7095947,411.7214355,403.5778809,430.6057129,415.0574951,427.0877686,411.779541,410.1901855,410.8642578,412.255249,408.4228516,418.8858643,410.9468994,414.8337402,414.5374756,409.6013184,410.5930176,413.8284912,407.5333252,413.0944824,411.8115234,407.4389648,407.770752,406.9906006,412.4760742,410.3947754,413.6442871,413.7344971,415.5866699,404.7747803,403.760498,412.1536865,408.9586182,414.6970215,408.208252,403.3684082,414.550293,411.876709,406.9020996,404.1176758,411.6940918,415.3476563,412.6751709,404.1350098,414.6248779,421.8677979,415.0574951,415.3233643,405.4570313,417.2524414,414.6408691,417.9261475,412.1860352,410.3879395,412.3577881
2018020208,406.9451904,414.0865479,403.9785156,424.977417,404.6859131,404.855835,408.0556641,410.0031738,410.2999268,419.7314453,404.5883789,405.7008057,411.4813232,411.4813232,413.1687012,423.0327148,411.5268555,402.2376709,407.0800781,413.7260742,410.463501,403.9174805,403.7434082,403.3262939,419.2570801,404.3618164,409.970459,410.5551758,403.5820313,422.6291504,416.291748,423.2937012,411.3236084,410.3372803,410.8625488,412.1682129,408.4666748,418.675415,411.057251,415.4155273,414.2626953,411.0246582,410.6412354,413.8579102,407.3067627,413.1037598,411.84375,407.5273438,407.7373047,407.2266846,406.7729492,409.9897461,413.3243408,414.1556396,415.1702881,404.7928467,403.7711182,412.8457031,408.9468994,414.6069336,408.2138672,403.3161621,415.3740234,411.8068848,406.9046631,404.1094971,411.7141113,415.0899658,412.6274414,404.12146,414.8498535,424.977417,416.291748,415.5629883,405.428833,418.5412598,414.2885742,416.9471436,411.8299561,410.3944092,412.2813721
2018020211,406.3129883,414.0722656,403.9907227,436.0274658,404.7000732,404.8768311,408.2994385,409.9891357,410.2469482,418.1062012,404.612915,405.5234375,411.3953857,411.3953857,413.2322998,419.7293701,411.541748,403.6687012,407.0931396,412.8666992,410.3154297,403.7537842,403.7554932,403.3297119,418.8662109,404.3668213,410.2530518,409.2097168,403.5927734,415.310791,416.8737793,420.4576416,411.130127,410.4508057,410.8737793,412.6182861,408.5084229,418.0810547,411.2540283,416.3773193,414.3266602,412.0906982,410.6420898,413.8291016,407.1265869,412.4763184,411.8710938,407.5092773,407.7211914,406.9030762,404.6252441,409.6342773,413.0361328,415.1472168,414.7573242,404.8256836,403.7612305,413.2353516,408.9422607,415.2042236,408.232666,403.2873535,416.4345703,411.7978516,406.9111328,404.1010742,411.7260742,414.9616699,412.5883789,404.0957031,414.7490234,436.0274658,416.8737793,415.8057861,405.2769775,419.3238525,414.1022949,415.9202881,411.6915283,410.4057617,412.2763672
2018020214,405.3782959,414.0249023,404.017334,440.3034668,404.7164307,404.8914795,408.4818115,409.9056396,410.1994629,417.416748,404.5809326,406.618042,411.3201904,411.3201904,413.2844238,418.2857666,411.5550537,405.4833984,407.1068115,412.5032959,410.4509277,403.6616211,403.7735596,403.3493652,418.3781738,404.3742676,410.3964844,408.3569336,403.6065674,414.4643555,416.888916,419.901001,411.3010254,410.5112305,410.8616943,412.3979492,408.5546875,417.9741211,411.446167,417.760498,414.4244385,412.4920654,410.56604,413.734375,407.1906738,411.8983154,411.8845215,407.4785156,407.7086182,406.1600342,404.2554932,409.3040771,412.1894531,414.8830566,414.4407959,404.8774414,403.7675781,412.8999023,408.90271,415.7519531,408.286377,403.295166,416.5394287,411.8157959,406.9130859,404.0925293,411.7432861,414.8969727,412.5654297,404.0817871,414.7307129,440.3034668,416.888916,416.0661621,404.8540039,419.6798096,413.9523926,416.1297607,411.6619873,410.4283447,412.3251953
