Station,ABP ,ALT ,AMS ,AMY ,AOC ,ASC ,ASK ,AVI ,AZR ,BAL ,BHD ,BKT ,BME ,BMW ,BRW ,BSC ,CBA ,CGO ,CHR ,CIB ,CMO ,CPT ,CRZ ,DRP ,DSI ,EIC ,GMI ,GOZ ,HBA ,HPB ,HSU ,HUN ,ICE ,IZO ,KCO ,KEY ,KUM ,KZD ,KZM ,LEF ,LLB ,LLN ,LMP ,MBC ,MEX ,MHD ,MID ,MKN ,MLO ,NAT ,NMB ,NWR ,OPW ,OXK ,PAL ,PAO ,PSA ,PTA ,RPB ,SDZ ,SEY ,SGI ,SGP ,SHM ,SMO ,SPO ,STC ,STM ,SUM ,SYO ,TAC ,TAP ,THD ,TIK ,USH ,UTA ,UUM ,WIS ,WLG ,WPC ,ZEP 
2018082414,405828.9375,400639.2188,405821.0938,410287.5,406627.0313,406697.6563,405693.0938,404742,404492.9063,400332.4688,406116.1875,406755,405754.0313,405754.0313,399545.25,401307.625,402244.4688,406411.5,406654.1563,402515.8438,403996.5313,406303.8438,406039.75,406113.5313,408887.5938,406312.4063,406939.9375,403458.75,406014.9375,408525.1563,404356.5625,401945.2188,395425.875,405719.2813,406244,406449.7188,405896.3438,402641.2813,401300.6875,414078.5625,405752.5313,409590.125,403808.8125,400670.625,406011.4063,397413.9375,404548.9375,406903.5938,406350.8125,405947.9688,406749.7813,403391.9375,403730.625,402994.9375,402073.2813,405707.8438,405995.4375,404740.3125,404615.4375,405122.8438,406021.6875,406468.25,407194.5625,401028.6875,406261.9375,406004.75,406065.3438,398745.0938,399087.375,405958.4688,399027.6875,410287.5,404290.375,402011.2813,406130.0938,406610.125,398076.5,405531.6875,400739.9688,406129.2813,400959.4688
2018082415,405655.3125,400627.5625,405822.9375,410114.1875,406628.7813,406693.2813,405692.2188,404741.3438,404396.3438,399152.375,406170.6563,406900.0625,405719.0313,405719.0313,399505.25,401309.9375,402458.375,406472.7813,406669.0938,402295.0313,405618.125,406280.5625,406052.5313,406096.625,408762.7188,406287.625,406966.5938,403472.8125,406016.5938,407962,404468.5625,401703,394466.8438,405720.25,406251,406216.1875,405896.875,402983.4063,401529.2188,414163.875,406264.6875,409663.1563,403748.4688,400656.1875,405943.5313,397669.25,404602.9688,406908.8438,406356.7813,405611.25,406706.2188,403547.25,403818.4688,402556.1875,402089.8438,405768.9688,406006.1563,405067.6563,404640.8438,407161.1563,406034.625,406462.0938,406646.3438,401009.75,406266.5,406005.375,405974.8438,398832.0625,399097.9063,405958.4063,398893.9688,410114.1875,404373.5938,401863.9688,406125.7188,406494.4688,398166.4688,405523.4688,403767.9688,406133.6563,400959.5625
2018082416,405679.3438,400611.375,405829.3125,410406.3125,406630.5,406687.9063,405690.6563,404744.5,404277.7188,398441.7813,406220.8125,406963.625,405683.4688,405683.4688,399492.4688,401282.8125,402660.5938,406544.4375,406678.25,402030.7188,403911.1875,406257.1563,406060.6875,406102.25,408611.5938,406266.4063,406977.8125,403500.7188,406017.0938,407187.1563,404580.1563,401457.0313,394809.9688,405719.5938,406255.0313,406192.3125,405899.0938,403179.1563,401687.8438,413190.9688,406845.9688,409748.25,403705.4063,400648.7188,405875.5,397728.2813,404653.1563,406909.4688,406365.2813,405493.4063,406665.125,404234.5,403847.1875,402301.5625,402201.7188,405684.8125,406014.4688,405330.7188,404659.7188,409100.625,406032.8125,406445.9063,406548.9688,400996.9063,406268.625,406006,405864.5313,398929.5625,399106.2188,405958.0313,398700.7188,410406.3125,404438.9063,402319.6875,406078.375,406427.5313,398252.7188,405500.1563,406562.9375,406136.8125,400961.6563
2018082417,405792.0938,400594.5,405829.9375,410298.9375,406630.5625,406682.7188,405695.75,404766.9063,404154.5625,398254.2813,406322.6875,407075.8438,405652.375,405652.375,399468.2813,401878.1875,402885.9063,406612.0938,406684.3125,401824.4375,402428.9688,406304.7813,406058.25,406081.25,408473.125,406245.125,406982.9063,403620.875,406018.0313,406864.9063,403920.0938,402218.375,395245.9688,405717.125,406259.5313,406053.9688,405906.5313,403471.875,401774.9688,412381.5625,406169.4375,409834.375,403679.625,400635.7188,405812.9063,398184.7813,404700.2188,406930.875,406373.5,405397.5313,406605.3125,403896.875,403603.7813,401763.5313,402384.9063,405675.5313,406022.375,404698.6563,404695.5313,410708.9063,406033.5625,406420.5938,406029.2188,400991,406271.9063,406006.4375,405724.7188,399008.1563,399120.3125,405958.2813,398585.6563,410298.9375,403928.2188,402209.2813,405985.4688,405948.625,398308.875,405524.0938,408444.4375,406140.375,400988.875
2018082418,405868.8125,400595.75,405829.875,410303.2813,406625.3438,406678.25,405695.0313,404791.9063,403995.8438,398370.5313,406394.9688,407215.2188,405628.75,405628.75,399511.375,402376.375,403035.7813,406674.625,406685.7188,401569.9375,401643.1875,406334.2188,406048.3438,406050.875,408356.0313,406232.8125,407004.75,403781.0625,406018.9063,406449.3438,403349.0938,403260.5313,395600.5625,405712.5938,406265.125,406009.75,405914.0313,403690.2188,401911.4063,411581.8438,406096.6875,409859.875,403673.9063,400640.5938,405763.375,398367.4063,404747.9375,406964.125,406379.3438,405348.8438,406559.4063,403680.5625,403308.1875,401309.0625,402832.6875,405605.75,406009.5938,404274.5938,404727.0313,411226.6563,406026.5313,406386.5938,405836.5938,400990.25,406274.8125,406007.125,405561.8438,399072.0313,399143.0313,405957.9688,398319.9063,410303.2813,403231.6875,402199.875,405925.5313,405526.25,398375.0938,405566.375,410053.1875,406146.1563,401015.125
2018082419,405943.625,400597.5,405826.7813,410243.5313,406640.0938,406676.8125,405701.5313,404819.9688,403825.5,398700.8125,406511.0313,407336.7813,405594.5938,405594.5938,399620.25,402776.4063,403252.4063,406718.7188,406676.7188,401256.5313,401302.1563,406359.8438,406027.25,406029.0313,408267.9375,406220.9375,406953.8125,403952.4063,406020.0625,405871.9063,402577.7188,404428.1563,395936.1875,405705.4375,406270.2813,405950.3125,405921.8125,403841.3125,402053.0313,410655.1875,406030.375,409818.2813,403691.125,400642.2813,405738.3438,398314.6563,404794.375,407008.625,406384.6563,405345.0313,406531.3125,403551.4063,403086.4375,400892.4375,403352.0938,405591.5938,405983.6563,403898.5625,404770.0938,411883.25,406011.4063,406346.5313,405697.5313,400994.5938,406277.125,406007.4063,405366.6875,399114.6563,399171.6875,405958.1563,397965.1563,410243.5313,402457.6563,402197.0625,405869.0938,405373.7188,398448.6563,405663.2188,411512.125,406147.75,401045.9063
2018082420,406572.5938,400618.1563,405818.8125,410523.375,406640.4688,406677.7188,405698.9375,404827.5313,403649.9063,399102.6563,406530.2188,407498.875,405562.2813,405562.2813,399606.375,403156.3438,402949.125,406739.6875,406660.5938,400850.9375,400698.375,406400.625,405992.0938,406009.75,408213.75,406223.375,406958.375,404143.9688,406020.2188,405735.7813,401319.0938,405754.25,397027.4063,405697.7188,406271.5938,405956.6875,405932.0313,403725.2813,402227.5,409344.25,406185.625,409725.9375,403732.0313,400644,405720.8438,399135.0625,404840.125,407046.8125,406390.1563,406088.6875,406522.5938,403399.6563,402803.8438,400459.875,403598.9688,405649.2188,405951.5938,402522.2813,404763.1563,411344.1563,405993.3438,406292.4375,405615.6563,401000.5313,406276.6875,406007.5938,405131.2813,399118.5625,399210.6875,405958.5625,397797.6563,410523.375,401157.625,402173.625,405926.8438,405235,398551.5,405758.4063,412648.6563,406160.75,401094.4063
2018082421,406811.8125,400661.5938,405811.1563,410649.9063,406635.9688,406682.5938,405697.2188,404844.9063,403482.9063,399530.9688,406473.7188,407738.7813,405526.3125,405526.3125,399703.5313,403700.5,402835.3438,406737.7813,406643.8125,400483.375,400234.3125,406443.2813,405960.0625,405995.5625,408178.6875,406223.5,406969.5938,404221.0313,406020.2188,407071.5938,400270.6875,406725.3438,397631.25,405691.0313,406274.375,405948.9688,405942.4688,403393.75,402410.0938,408795.1563,405989.4063,409585.6875,403801.9063,400670.3438,405530.8438,399553,404888.9063,407074.125,406395.0938,406395.2188,406515.9688,403224.1563,402583.0313,400236.2813,403554.4375,405636.5313,405922.75,401700.4688,404774.5938,411085.3438,405976.625,406232.0938,405540.4375,401007.75,406275.9063,406007.6563,404884.5,399119.3125,399251.0938,405958.4688,397580.75,410649.9063,399595.75,402170.9688,405955.8438,405107.5,398720.75,405867.4063,413610.2813,406165.9688,401137
2018082422,407022.6875,400692.8438,405801.5625,410951.6563,406629.5625,406682.1563,405695.2188,404863.6563,403332.6875,399910.0938,406465.8438,408089.5,405490.9688,405490.9688,399855.9688,404543.6875,402740.8438,406720.4063,406617.8438,400304.5,400204.4063,406482.6875,405929.9688,405982.8125,408198.8438,406211.4688,406980.75,404313.4375,406019.3125,408004.75,399433.0938,407625.9063,398009.1875,405686.0625,406277.8125,405943.375,405945.75,403244.5938,402524.2813,408316.9688,405883.9375,409430.75,403896.875,400677,405136.3125,399746,404937.4688,407092.9063,406400.4375,406683.375,406515.3438,403106.5313,402415.2188,400371.7813,403336.9688,405623.3125,405906.5313,401166.2813,404791.8438,411261.7813,405965.8125,406174.125,405462.0313,401014.9063,406276.3438,406007.5313,404637.5,399109.5938,399294.9688,405958.875,397482.4063,410951.6563,398438.7813,402051.8125,405971.1875,404959.3438,398973.9375,406020.1875,414425.0313,406167.75,401176
2018082423,407587.5938,400736.8438,405790.9688,411320.6563,406621.75,406684.9375,405692.0313,404844.9063,403196.3438,400246.5,406185.3125,408527.625,405458.1563,405458.1563,399877.9375,404887.0938,402583.9688,406637.9688,406596.6563,400234,400319.4688,406522.7813,405915.5,405976.3438,408299.375,406205.8438,406825.5625,404372.5938,406018.625,406318.1563,398942.1875,408410.3125,398651.375,405681.9375,406280.875,406099.0625,405948.1875,403262.25,402642.6875,408249.8438,405579.4063,409287.7188,404022.375,400687.9063,404509.75,400005.5,404983.2813,407103.25,406401.3438,407192,406516.8438,403336.375,402278.4375,400440.625,403126.625,405597.1875,405899.7813,400901.0313,404781.875,410508.2813,405957.5313,406118.3125,405635.4375,401044.0938,406277.0625,406007.3438,404394.4063,399086.2188,399339.8438,405958.875,397521.4063,411320.6563,397370.4688,401820.0313,406061.0938,404891.6563,399143.4375,406018.875,415070,406167.375,401220.4063
2018082500,407777.3125,400792.0625,405777.4063,408811.2813,406616.5,406691.4375,405687.6875,404838.5938,403045.375,400479.4688,406085.8438,409026.9688,405421.4063,405421.4063,400018.875,405192.9375,402594.9063,406555.625,406573.7813,400193.75,400168.6563,406548.0313,405919.5,405980.5,408485.6875,406203.6563,406715.7813,404410.7813,406018.75,407127.7813,398456.8438,409122.8125,399104,405678.125,406283.625,406195.4375,405942.4688,403394.6563,402806.3125,408707.5938,405088.3125,409163.3438,404168.7188,400722.2188,404096.875,400243.5938,405027.0938,407107.1875,406397.0938,407430.6563,406517.7813,403472.7813,402160,400537.125,402996.3125,405577.0313,405900.2813,400442.9063,404785.7188,410680.6563,405967.5,406074.5313,405687.9375,401054.1875,406277.9375,406006.9063,404170.5,399120.25,399385.7188,405959.9375,397785.5625,408811.2813,396688.7188,401711.625,406124.8438,404817.6875,399323.7813,406076.25,415248.5938,406178.3438,401250.75
2018082501,408053.0938,400833.6875,405766.375,408343.4375,406612.75,406696.6875,405682.7188,404840.9375,402892.8125,400648.3125,406015.6875,409496,405385.1563,405385.1563,399859.6875,405482.5,402529.9063,406472.2188,406546.3125,400145,400067.3125,406597.1875,405901.0313,405981.2813,408743.625,406197.7813,406626.1875,404434.9688,406018.4688,405984.5,398088.0938,409687.8125,399460.0313,405674.9688,406282.4688,406423.375,405931.1563,403597.875,403086.3438,409130.9688,404455.8438,409033.9063,404320.3125,400731.7813,403677.625,400349.9688,405070.1563,407104.5313,406390.6875,407682.1875,406522.4688,403526.25,402042.3125,400588.9375,402900.0313,405561.1563,405899.6563,399856.375,404805.9063,411627.9063,405972.4375,406040.5,405657,401064.0938,406277.4375,406006.4688,403954.1875,399121.6875,399430.7813,405960.1875,398195.6563,408343.4375,396445.6875,401591.3125,406200.0938,404753.8438,399457.7813,406159.75,415153.8438,406172.9063,401272.7813
2018082502,408181.5313,400871.4063,405769.875,407497.125,406602.4688,406698.5,405677.1875,404837.1875,402749.1875,400801.6563,405946.5,409888.2813,405341.1563,405341.1563,399875.8125,405912.9375,402962.25,406395.6563,406502.0625,400447.0625,400500.8438,406595.9688,405874.0938,406009.3438,409032.5625,406196.875,406502.625,404542.1875,406018.1875,405764.625,398742.9375,408407.6875,399435.4688,405671.6875,406278.9063,405947.7813,405913.75,403555.9375,403491.7188,410455.8125,404061.5313,408901.7813,404457.0313,400734.875,403745.25,400477.8125,405110.75,407098.3125,406383,407795.8125,406606.1563,403716.5,402083.0938,400589.125,404600.75,405625.25,405917.625,400221.9063,404816.0313,411309.9688,405957.8125,405991.75,406490.9688,401080.0938,406284.4063,406005.9688,403787.5,399159.0938,399473.7188,405960.7188,399122.7813,407497.125,398338.4063,401443.25,406240.375,404781.0313,398812.5313,406144.7188,416205.4063,406159.125,401288.8125
2018082503,408462.4375,400894.5625,405771.6875,407218.75,406596.25,406694.4063,405672.6875,404836.7188,402612.1563,400847.9688,405840.9688,410585.2813,405302.7188,405302.7188,399850.125,406310.5313,403323.875,406319.2813,406458.6875,400796.4375,400845.1875,406601.6875,405857.0313,406039.25,409404.0938,406208,406401.1563,404607.4375,406019.8125,406429.375,399619.7188,407689.5313,399497,405668.4688,406279.8438,405695.9375,405901.5,403497.3125,403829.7188,410221.5,403654.8125,408800.5625,404558.8438,400737.6563,404137.625,400533.0938,405144.8125,407090.25,406372.2813,407949.9688,406645.3438,403994.3438,402163.2188,400729.1875,406152.1875,405662.4375,405912.3125,400220.625,404830.3438,410422.7813,405954.4063,405954.9063,406809,401098.875,406290.7813,406005.3125,403550.4063,399228.6563,399512,405961.0313,399801.7813,407218.75,399388.5313,401312.1875,406289.0625,404772.5,398947.4688,406166.3438,414120.9688,406146.25,401298.5625
2018082504,408671.9063,400915.0625,405766.1563,406682.5313,406590.8125,406701.4688,405669.25,404836.375,402482.9375,400808.5,405725.2188,410010.6875,405266.7813,405266.7813,399810.3438,406758.875,403598.0625,406241.9688,406421.375,401298.75,401191.625,406585.4688,405851,406058.7813,409691.375,406216.0313,406314.75,404670.0625,406020.5938,407346.0313,399947.5313,407056,399623.9375,405663.5313,406279.6875,405479.6875,405887.375,403299.8125,404084.9688,409898.5,403715.875,408784.5625,404613.4063,400732.1563,404608.9375,400581.3438,405183.7188,407081.3125,406361.1563,408042.9375,406676.75,404306.0313,402239.0313,401123.5,407551.6875,405696.25,405927.5625,400022.3125,404845.5938,408696.4375,405956.9375,405922.375,407186.6563,401122.2813,406295.75,406004.75,403227.2188,399316.375,399541.2813,405961.25,400496.25,406682.5313,400291.8438,401203.1875,406318.4688,404756,399039.8438,406220.9688,412333.2813,406132.4375,401311.625
2018082505,408819.3438,400928.9063,405762.7813,406783.4375,406588.7813,406696.5313,405668.0625,404840.6875,402375.3125,400729.5625,405755.1875,408785.0938,405233.125,405233.125,399919.8125,406198.1875,403807.25,406171.4688,406392.625,401706.5313,402382.8125,406528.4063,405848.8438,406072.5313,409913.4063,406212.9688,406323.2188,404711.9688,406022.2188,408189.3438,400792.9375,406544,399743.6563,405656.2188,406289.4063,405214.0938,405872.5,402899.7188,404690.2188,410517.7188,403865.5625,408803.5313,404605.6875,400753.5313,405005.4063,400626,405218.0938,407077.9375,406349.8438,408007.6875,406692.5,404612,402560,401871.7188,408402.6563,405716.9688,405933.875,400213.1875,404855.625,406533.75,405948.75,405897.5313,407530.875,401149.6875,406302.6563,406004.2813,402851.75,399409.3438,399569.8438,405961.3438,400913.5938,406783.4375,401185.625,401079.5938,406329.4688,404740,399236.2188,406286.2813,410838.8125,406119.2813,401309.4688
2018082506,409485.0625,400940.4375,405755.5313,406799.9688,406586.8438,406682.8125,405667.5938,404842.25,402288.1875,400643.4063,405748.3125,408382.0625,405201.1563,405201.1563,400014.8438,405706.0313,403918.125,406119.6875,406368.8438,401997.5313,403322.2813,406466.9063,405833.75,406086.9375,410053.6875,406216.2188,406263.6875,404724.5625,406024.2188,408490.375,401490.75,406510.625,399855.0625,405646.625,406296.5625,405041.125,405860.6875,402663.6563,404463.5313,411657.5625,403992.1875,408875.4688,404527.625,400763.0313,405309.7188,400907.7813,405254.25,407072.0938,406336.6875,408708,406715.4688,404729.4375,402885.1875,402880.375,408928.0313,405731.3438,405937.375,400471.3438,404867.0625,405090.0625,405950.7188,405877.6875,407832.6563,401182.8438,406309.375,406003.6563,402451.4688,399506.4063,399595.3438,405961.375,401284.3125,406799.9688,402205.625,400997.9063,406326.9375,404681.5313,399388.0938,406349.5313,410320.875,406104.9688,401308.9688
2018082507,409905.4688,400951.0625,405745.0938,406762.5625,406584.375,406673.875,405671.0625,404845.9375,402223.75,400590.1875,405731.0313,408023.4688,405172.125,405172.125,400107.1875,405259.875,403912.0625,406079.5625,406346.6875,402310.9688,404195.2188,406417.5625,405830.9375,406106.8125,410123.3125,406223.3125,406218,404724.8125,406026.5313,409167.875,402091.1563,405645.0313,399956.375,405634,406299.1563,404913.4063,405843.0938,402492.75,404253.9375,413640.5938,404272.0625,409144.4063,404390,400767.5313,405503.3438,401044.375,405287.875,407066.9688,406321.1563,407895.4063,406736.8438,404583.1875,403196.7188,403765.9375,408796.7813,405742.6875,405926.625,400786.8125,404876.0625,404049.125,405955.5,405865.8438,408054.3438,401220.7813,406317.8125,406002.75,402051.4688,399600.5938,399628.625,405961.5313,401705.3125,406762.5625,402633.4063,400944.1563,406307.9375,404536.6563,399520.5,406377.5313,408980.25,406092.6875,401306.6563
2018082508,410933.125,400952.8125,405737.625,407213.375,406582.625,406680.8125,405678.1563,404849.5625,402170.3125,400581.9375,405766.75,407539.2188,405148.875,405148.875,400251.0625,403594.1875,403836.5938,406052.8125,406333.5313,402124.875,404586.6563,406315.25,405834.6875,406128.875,410140.375,406220.125,406306.0938,404574.875,406027.1563,408513.5313,402514.1563,405020.375,399963.4688,405616.9688,406303.9375,404792.9688,405826.0313,402346.5313,404114.6875,415088.25,404684.7188,409714.5313,404182.3125,400773.0625,405621.75,399883.1875,405319.6563,407065.125,406303.9063,408622.0938,406592.4375,404611.6875,403494.2188,404147.3125,409184.2188,405744.5313,405927.0313,401102.375,404890.8125,404258.4063,405962.125,405860.9688,408144.625,401263.0625,406325.5,406002.0313,401669.875,399695.75,399671.8125,405961.4375,401047.8438,407213.375,402998.6875,400989,406264.875,404280.5938,399617.6563,406343.4375,408613.5625,406078.7813,401281.625
2018082509,411381.9063,400948.6563,405733.7813,407429.7813,406578.875,406667.1563,405768.9688,404854.9375,402131.3438,400623.125,405786.4375,407092.9063,405128.3438,405128.3438,400348.75,402706.4375,403776.8125,406048.625,406324.5,401855.0313,405674.875,406224.3125,405842.4063,406149.9063,410098.6563,406212.375,406341.0938,404353.8438,406027.4375,408652.2813,402783.5938,405024.5938,399971.875,405594.0313,406308.25,404702.0938,405816.0625,402243.4688,404124.0313,416350.5313,404873.625,410309.6875,403923.5313,400773.9375,405694.9063,399682.2813,405350.9375,407066.8125,406282.1563,408015.3125,406548.5,404858.0938,403767.8125,402765.25,408290.125,405741.2188,405937.2188,401473.625,404903.1875,404101.2188,405967.4063,405862.2813,408163.6875,401304.375,406333.375,406002,401306.375,399792.7188,399723.8438,405961.4688,400867.625,407429.7813,403302.0313,401016.0313,406201.4688,404007.2188,399848.5625,406190.0938,407894.5313,406064.3438,401254.6563
2018082510,411694.4688,400937.9375,405726.75,407781.7813,406572.875,406671.9375,405768.0938,404857.0938,402100.4375,400706.625,405811.25,406675.5625,405110.4063,405110.4063,400410.75,402347.8125,403740.5,406037.1875,406324.1563,401717.8125,406473.0625,406157.0938,405855.3125,406159.9063,410005.6563,406206.5,406365.9063,404030.375,406027.3125,409054.0938,403045.3438,404896.5,399977.4063,405560.3438,406313.125,404627.2813,405806.0625,402161.8438,404096.0938,418024.875,406199.5313,410761.3438,403625.0313,400770.7813,405736.75,399584.3438,405378.1563,407034.0313,406258.9375,407789.4688,406512.8438,405161.2813,404028.5938,401609.7813,406500.7188,405729.375,405946.2813,401845.25,404912.4063,403546.6875,405972.5625,405866.5938,408080.9688,401342.6875,406342.7188,406001.9063,400937.9688,399883.0313,399782.25,405961.5625,400734.1875,407781.7813,403459.4375,401011.875,406142.1875,403718.8125,400103.75,405991.5313,407782.8125,406044.875,401256
2018082511,408772.2188,400923.75,405723.625,409890.7813,406566.125,406664.125,405784.8438,404860.4375,402070.1563,400777.625,405863.8125,406906.4375,405089.8125,405089.8125,400453.1563,401948.3125,403710.875,406030.5313,406312.875,401338.4688,406326.4375,406037.5938,405874.4375,406158.9688,409890.75,406195.5,406422.375,403707.9688,406028.6563,408961.25,403242.4688,404731.7188,399797.2188,405524.0313,406309.125,404682,405801.875,402183.9063,404005.9688,419875.3438,407121.2188,410956.625,403347.3125,400761.75,405766.5938,398867.4063,405406.0313,406888.25,406237.125,407046.5,406430.0625,405387.3125,404265.3438,401104.5938,401530.25,405708.3125,405956.125,402351.2813,404927.0938,404182.3125,405983.75,405875.9063,407895.25,401380.125,406345.875,406002.4688,400602.3125,399954.2813,399833.0938,405961.5625,399957.0938,409890.7813,403565.25,401057,406119.3125,403472.9688,400256.6875,405844.0938,407636.4063,406028.4063,401223.375
2018082512,407354.2813,400904.5313,405725.625,410877.0313,406558.7188,406658.6563,405797.25,404865.6563,402046.625,400829.0625,406032.0625,407168.3125,405079.7188,405079.7188,400493.3125,401679.75,403681.5625,406036.1875,406299.375,401191.0625,407376.0938,405951.2188,405893.625,406149.25,409748.3438,406177.8125,406459.8125,403364.1875,406029.2188,408840.0938,403442.2813,404609.5313,399661.25,405487.0625,406299.4688,404715.8125,405794.6875,402168,403929.3438,423688.4063,408566.5625,410949.5938,403087.7813,400751.4688,405778.8125,398679.6563,405432.1875,406619.6563,406213.5313,406705.0938,406404.2813,405568.9375,404502.875,400599.5938,398595,405689.2188,405967.6563,402759.7813,404939.6875,404327.6875,405993.6875,405884.6563,407678.6563,401436.5313,406353.4063,406002.5625,400318.9063,400004.0938,399878.3438,405962.5,399607.9375,410877.0313,403695.1563,401105,406111.3438,403279.9063,400208.6563,405640.6875,407662.8438,406007.625,401191.125
2018082513,406823.7188,400871.9375,405735.0625,412407,406553.2813,406650.75,405809.4688,404877.2813,402072.2188,400850.375,406238.5625,407311.2813,405066.5,405066.5,400534.1563,401349.5,403652.1563,406033.9063,406287.3438,401188.8125,407254.875,405883.5313,405909.7188,406134.2188,409590.625,406160.5938,406490,403027.875,406030.1563,408427,403624.6875,404493.0625,399544.0625,405450.8438,406297.0313,404780.3125,405785.5,402118.5625,403857.7188,427143.5313,409243.1875,410737.4375,402872.0938,400740.9375,405777.0625,398355.7813,405457.4063,406588.5313,406187,406517,406359.4375,405691.0313,404735.8438,400100.0625,396716.7813,405668.9688,405973.9688,403122.875,404969.1875,404549.625,405999.5938,405893.5,407493.125,401488.9688,406355.3438,406003.4688,400124.3125,400047.5,399965.1875,405962.4063,399363.2813,412407,403810.4063,401097.4375,406117,403151.2813,400155.25,405490.4375,408015.2188,405986.75,401164.0625
2018082514,406127.7188,400836.7188,405771.2188,412920.4688,406551.8125,406644.8438,405824.9063,404908,402030.3438,400855.5625,406467.75,407442.4375,405060.8438,405060.8438,400573.2813,401391.0938,403618,406036,406274.6875,401165.4375,407472.5625,405864.125,405924,406125.0313,409421.2188,406138.3438,406508.4063,402737.0938,406032.0625,408197.4375,403760.4375,404435.4063,399337.2188,405415.9063,406284.5,405538.3125,405775.5313,402191.3438,403613.6563,425444.25,408459.9375,410328.3438,402694.0313,400710.75,405763.5313,398050.6563,405479.4063,406628.3125,406164.5313,405964.2188,406347.3438,405742.125,404923.9063,399514.9063,394896.6563,405658.6563,405979.9375,403539.5,405006.5,405041.9688,406012.8438,405902.4063,407351.5625,401542.0938,406362.7188,406003.875,400015.9375,400083,400088.7188,405962.2188,399070.8125,412920.4688,403956.625,401162.2188,406041.8438,403099.7188,400136.8125,405342.5938,408629.1563,405965.5,401139.0625
2018082515,405766.2813,400799.2188,405823.4063,413364,406548.8125,406636.9688,405840.625,404925.4688,402026.5625,400858.5938,406660.4375,407617.1875,405059.9688,405059.9688,400610.125,401288.7188,403581.0625,406046.2813,406266.4688,401394.5,407672.7813,405812.625,405941,406118.9375,409259.625,406115,406518.2188,402484.2188,406034.125,407794.0313,403950.2188,404270.5313,399212.2188,405379.5313,406279.125,405763.8438,405768.2813,402262.7813,403320.25,423865.1563,407633.9063,409792.375,402555.0625,400677.9063,405726.2813,398228.0313,405500.2188,406717.0313,406147.2188,405661.5,406331.5938,405739.5625,405042.1563,398845.9688,392871.0938,405665.2813,405990.8438,403789,405028.2813,405290.2813,406023.7813,405912.625,406582.4063,401617.5938,406366.0313,406004.625,399969.7188,400103.1563,400232.125,405962.2188,398830.3438,413364,404138.3438,401252.9375,405988.875,403156,400266.5938,405182.8438,409532.2813,405945.3438,401153.1563
2018082516,405646.5,400750.6563,405868.4063,414064.7188,406544.375,406630.1875,405854.5313,404939.7188,402004.8438,400812.3125,406805.9688,407765.4375,405060.1875,405060.1875,400642.8125,401148,403553.4375,406049.1563,406260.0938,401482.7813,407819.9063,405718.3438,405960.1875,406118.2813,409106.2813,406102.9375,406525.3125,402255.0938,406036.875,407268.8125,404133.5625,403999.0938,399169.5313,405333.9063,406266.5313,405878.0625,405759.1563,402344.1875,403046.25,420561,406843.8125,409247.9063,402455.3125,400659.4375,405663.3438,398042.5313,405518.4375,406781.9375,406133.4063,405616,406287.1875,406023.875,405132.7188,398223.4063,392097.0625,405669.6563,405998.0938,403920.2813,405028.875,406308,406035.875,405921.1563,406199.125,401718,406371.1875,406005.5,399974.0313,400121.75,400439.3438,405962.4063,398585.6875,414064.7188,404457.5938,401329.9063,405942.9688,403505.7813,400566.0938,405064.5,410665.2813,405926.3438,401140.1563
2018082517,405740.8438,400706.0313,405914.3438,414972.0625,406540.5938,406623.875,405876.6563,404974.875,401999.5313,400750.8438,406890.6563,407844,405071.8125,405071.8125,400609.1875,402110.1875,403544.8438,406055.5313,406254.5,401595.9688,406287.0625,405684.8438,405983.25,406124.25,408955.2813,406080.1875,406524.2188,402169.8438,406038.2813,407608.9688,403396.3438,403757.1563,399281.625,405280.2813,406259.625,406065.625,405746.25,402510.25,402806.8125,413174.75,404565.875,408821.75,402349.8125,400627.3438,405570.7188,398258.0938,405534.4063,406763.2188,406121.25,405697.2188,406327.375,405663.3125,404674.7188,398451.5,395002.6563,405690.9688,406009.125,403393.9063,405047.25,407058.0625,406044.7188,405930.2813,405537.5625,401834.9688,406366.6563,406006.6563,399999.3438,400142.2188,400605.125,405962.4063,398803.8125,414972.0625,403767.125,401414.2813,405868.9688,404023.9688,400987.8438,404958.4063,411802.5625,405907.75,401144.4375
2018082518,405767.2188,400663.0938,405953.6563,417925.125,406560.5625,406611.6563,405897.25,404992.8438,402016.5938,400655.5625,407080.0313,407907.2188,405088.0625,405088.0625,400598.625,402867.9063,403559.5313,406058.8125,406254.1563,401498.9063,404994.5938,405619.2813,406007.0313,406134.0625,408818.7813,406059.6563,406518.9063,402150.4688,406038.75,407866.875,402923.25,403744.8125,399417.2813,405221.125,406248.9375,406146.2188,405732.4375,402813.6563,402602.9688,410431.5938,403504.875,408508.125,402275.7813,400608.7813,405452.25,398275,405550.5938,406743.0625,406104.7188,405715.0938,406382.3438,405476.0313,404295.5938,398656.1875,396941.0313,405720.125,406010.0938,403023.8125,405063.25,407943.375,406056.6875,405936.75,405368.375,401979.7188,406365.2813,406007.7188,400030.6563,400168.3125,400721.6563,405962.4375,398829.4063,417925.125,403134.0625,401567.5625,405836.0625,404577.4688,401482.8125,404968.875,412774.4063,405888.7188,401130.9063
