,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
75,392.5100027117878,40.81829833984375,-97.15959930419922,3937.7099609375,390.98282,40.81829833984375,-97.15959930419922,"['3833.2', '4614.2']",2010-11-16 16:35:28
76,393.36999179795384,40.82709884643555,-97.19239807128906,3032.760009765625,391.37067,40.82709884643555,-97.19239807128906,"['2642.1', '3188.9']",2010-11-16 16:40:56
77,393.830006942153,40.79309844970703,-97.2156982421875,2122.929931640625,391.92047,40.79309844970703,-97.2156982421875,"['1822.1', '2193.1']",2010-11-16 16:44:25
78,395.82999306730926,40.77830123901367,-97.16709899902344,1551.1300048828125,392.25394,40.77830123901367,-97.16709899902344,"['1509.7', '1822.1']",2010-11-16 16:48:22
79,395.87999344803393,40.77560043334961,-97.16739654541016,1048.510009765625,393.1956,40.77560043334961,-97.16739654541016,"['1021.6', '1255.9']",2010-11-16 16:51:36
80,402.0000051241368,40.78099822998047,-97.19170379638672,657.1500244140625,394.85995,40.78099822998047,-97.19170379638672,"['572.53', '689.69']",2010-11-16 16:54:25
81,391.18999848142266,40.784698486328125,-97.23290252685547,7657.18994140625,391.67303,40.784698486328125,-97.23290252685547,"['6664.3', '8011.5']",2010-12-28 21:20:42
82,391.9400041922927,40.80500030517578,-97.20149993896484,6121.60009765625,391.84073,40.80500030517578,-97.20149993896484,"['5531.9', '6664.3']",2010-12-28 21:28:10
83,392.3499898519367,40.761600494384766,-97.14189910888672,5191.35009765625,391.95654,40.761600494384766,-97.14189910888672,"['4614.2', '5531.9']",2010-12-28 21:31:49
84,392.49000838026404,40.7776985168457,-97.19309997558594,3982.2099609375,392.06943,40.7776985168457,-97.19309997558594,"['3833.2', '4614.2']",2010-12-28 21:35:55
85,395.0500104110688,40.779300689697266,-97.21900177001953,3046.780029296875,392.41196,40.779300689697266,-97.21900177001953,"['2642.1', '3188.9']",2010-12-28 21:42:58
86,394.53001227229834,40.82469940185547,-97.14179992675781,2121.10009765625,393.2863,40.82469940185547,-97.14179992675781,"['1822.1', '2193.1']",2010-12-28 21:46:03
87,395.3700070269406,40.83110046386719,-97.16850280761719,1483.1600341796875,394.25632,40.83110046386719,-97.16850280761719,"['1255.9', '1509.7']",2010-12-28 21:50:01
88,396.5900104958564,40.79249954223633,-97.15670013427734,1040.280029296875,395.1332,40.79249954223633,-97.15670013427734,"['1021.6', '1255.9']",2010-12-28 21:52:19
89,398.75999209471047,40.801998138427734,-97.1615982055664,622.0999755859375,395.16968,40.801998138427734,-97.1615982055664,"['572.53', '689.69']",2010-12-28 21:54:49
90,392.7699872292578,40.816898345947266,-97.21430206298828,7491.97998046875,393.0772,40.816898345947266,-97.21430206298828,"['6664.3', '8011.5']",2011-02-07 17:30:08
91,393.23000237345695,40.72610092163086,-97.1812973022461,5964.330078125,393.2184,40.72610092163086,-97.1812973022461,"['5531.9', '6664.3']",2011-02-07 17:35:40
92,393.56001070700586,40.76129913330078,-97.23429870605469,5057.5498046875,393.2423,40.76129913330078,-97.23429870605469,"['4614.2', '5531.9']",2011-02-07 17:39:19
93,396.2499904446304,40.773101806640625,-97.13690185546875,3796.889892578125,393.32526,40.773101806640625,-97.13690185546875,"['3188.9', '3833.2']",2011-02-07 17:44:25
94,396.12999535165727,40.78710174560547,-97.21150207519531,2922.1201171875,393.50253,40.78710174560547,-97.21150207519531,"['2642.1', '3188.9']",2011-02-07 17:47:50
95,395.39000135846436,40.799400329589844,-97.19920349121094,2043.6800537109375,394.03476,40.799400329589844,-97.19920349121094,"['1822.1', '2193.1']",2011-02-07 17:51:13
96,394.45998845621943,40.82820129394531,-97.17739868164062,1442.6199951171875,394.60013,40.82820129394531,-97.17739868164062,"['1255.9', '1509.7']",2011-02-07 17:54:55
