2018010300,416843.6563,416605.7188,416319.5625,415997.4375,415632.4063,413261.1563,412141.5625,411147.9375,410353.2813,409773.7188,409341.1563,408996.3438,408660.6563,408272.75,407871.8438,407560.0938,407223.8438,406894.6875,406599,406180.6875
2018010301,416313.5313,416265.6875,416206.375,416137,416055.75,413367.4688,412117.1563,411137.25,410346.4688,409763.7813,409316.875,408958.25,408631.6875,408300.9375,407968.7188,407619.3125,407254.2188,406906.75,406585.0625,406181.7813
2018010302,416383.2813,416335.25,416278.7188,416217.6563,416154.7813,413498.3125,412212.625,411177.4375,410353.5,409756.8125,409295.1875,408932.9688,408625.0938,408351.625,408080.8125,407680.3125,407288.2813,406918.5,406568.6563,406181.9688
2018010303,416414.0625,416366.3125,416310.9063,416252.4688,416194,413633.0625,412286.75,411252.375,410373.9375,409747.25,409274.0313,408917.4063,408640.25,408422.3438,408203.4375,407744.25,407323.75,406931,406555.3438,406181.5625
2018010304,415742.0938,415692.375,415631.0625,415560.0313,415477.9063,415389.9688,412594.2188,411308.125,410382.0938,409730.5313,409254.5938,408911.9063,408669.4063,408503.5938,408328.5625,407797.875,407363.2813,406944.7813,406545.875,406179.5938
2018010305,415704.8125,415654.75,415594.5,415528.0625,415456,415387.9375,412708.8125,411304.1875,410359.25,409704.7813,409238.9063,408916.5938,408714.375,408600.5625,408438.7813,407843.0625,407409.1563,406963.875,406541.25,406175.6875
2018010306,415682.2813,415632.125,415571.6875,415505,415432.5938,415364.1875,412725.4375,411252.2188,410310.5938,409671.875,409228.25,408922.2813,408767.8125,408719.3438,408504.1563,407890.2813,407461.5938,406987.5625,406538.2813,406169.8438
2018010307,415666.875,415616.625,415556.1563,415489.5,415416.9688,415348.4063,412689.3125,411186.9063,410250.9375,409638.9063,409271.8438,408885.75,408835.5938,408879.3125,408500.3438,407936.2188,407517.7813,407012.5625,406538.5938,406163.75
2018010308,415660.8438,415610.0313,415549.2188,415482.3125,415409.8125,415341.3438,412642.2188,411119.5625,410192.6563,409615.6563,409229.0625,408923.6563,408924.8438,409037.5938,408476.6563,407985.7188,407572.0625,407035.125,406549.125,406157.7813
2018010309,416608.7813,416372.0938,416117.75,415541.2188,415020.6563,414553.375,412480.0313,411040.4688,410147.3438,409668.3438,409112.7813,408970.0313,409037.125,409192.7188,408449.7813,408049.375,407621.75,407054.75,406569.875,406152.0625
2018010310,417085.5313,416849.25,416232.375,415673.1563,415195.0313,413732.75,412262.9063,410976.25,410114.7188,409666.125,409087.5,408990.1875,409171.7188,409331.7188,408444.1875,408125.0313,407662.5625,407069.7188,406594.5,406146.1875
2018010311,417343.0625,417124.2188,416569.7188,416099,414573.375,413296.7813,412094.25,410940.8438,410097.8438,409673.6563,409071.875,409008.3438,409307.9375,409429.5313,408469.3125,408210.1875,407696.5625,407076.9375,406615.9063,406139.4375
2018010312,417513.125,417290.5625,416711.2813,416196.2813,414382.4688,413070.7188,411991.75,410925.3438,410100.75,409693.1875,409049.25,409043.8438,409421.625,409460.5,408532.0625,408303.2188,407728.3438,407079.0938,406634.3125,406134.875
2018010313,417644.125,417420.4375,416829.9375,416294.0625,414332.3438,412977.4375,411943.6875,410922.5938,410109,409646.0313,409123.0625,409127.1875,409480.2188,409410.5313,408646.9063,408400.6875,407759.9688,407074.7188,406656.5313,406127.375
2018010314,417453.5938,417242.0313,417006.7813,416457.4375,414362.9063,412941.2188,411940.2813,410925.625,410127.4063,409611.3125,409176.6563,409181.7188,409587.4063,409398.9375,408746.4688,408495.625,407791,407074.3438,406676.1563,406118.9688
2018010315,416781.1875,416560.0938,416296.5625,416009.6875,415707.6875,413159.2188,411980.375,410961.25,410262.4063,409511.75,409204,409237.0938,409686.3438,409417.7188,408877.0938,408587.9688,407815.0938,407074.75,406691.7188,406108.75
2018010316,416875.1563,416656.4688,416399.3438,416124.9063,415461.5625,413186.0313,412031.0938,411019.625,410338.1563,409498.8438,409210.6875,409297.5938,409754.9375,409481.0313,409038.4688,408688.5938,407827.6563,407064.1563,406705.125,406099.125
2018010317,416724.75,416512.6875,416253.5,415958.5938,415628.9688,413218.5313,412065.2813,411072.625,410384.6563,409511.5938,409215.6563,409354,409810.0938,409594.25,409235.4375,408792.2813,407828.0625,407042.6875,406719.9375,406091.5
2018010318,416833.1875,416622.1563,416365.5,416075.0938,415313.4688,413136.75,412061.6875,411112.7813,410419.625,409527.3438,409222.375,409395.75,409859.125,409748.8438,409454.2813,408886.3125,407823.6875,407020.4688,406734.4063,406087.9688
2018010319,416166.5938,416123.2813,416068.1875,416001.7813,415921.9375,413190.1875,412063.9063,411144.8125,410447.125,409542.9063,409231.3438,409436.3438,409918.0313,409912.75,409673.8125,408970.1875,407818.1563,406996.3125,406747.375,406089.125
2018010320,416153.0625,416109.4375,416054.4063,415988,415907.9688,413180.7188,412066.0313,411161.0938,410465,409554.125,409240.0938,409413.4063,410038.6563,410074.0313,409896.2188,409022.2188,407803.9375,406968.3438,406763.4063,406092.0938
2018010321,416164.7188,416121.2813,416066.5313,416000.5938,415920.875,413155.9375,412001.125,411141.6875,410469.9063,409553.9375,409248.3438,409386.375,410167.5313,410226.5625,410095.5625,409051.375,407781.8125,406935.5313,406780.625,406095.0625
2018010322,416839.5313,416798.9375,416752.375,416704.4688,414549.1563,412910.7813,411893.4375,411097.0938,410462.75,409559.6563,409259.4063,409370.375,410271.625,410394.6563,410291.4063,409049.4688,407748.375,406902,406799.5625,406097.0938
2018010323,417258.4688,417212.1875,417158.375,417101,414294.75,412709.6563,411780.5,411042.2188,410447.5625,409568.2813,409277,409361.1875,410360.8438,410581.2188,410463.4375,409041.9063,407708.6875,406875.3125,406817.6875,406099.9375
2018010400,417544.1563,417497.5625,417442.8438,417384.125,414306.0313,412621.0938,411686.4375,410986.7813,410429.9375,409582.1875,409299.1563,409395.8125,410407,410782.0625,410598.4375,409012.6875,407658.8125,406855.8125,406835.6563,406103.6563
