,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
68,388.22999340482056,-21.339799880981445,-159.5438995361328,1431.0400390625,387.36823,-21.339799880981445,-159.5438995361328,"['1380.]', '1760.]']",2010-06-14 02:03:14
69,389.23000101931393,-21.558500289916992,-159.70620727539062,6366.0498046875,388.5646,-21.558500289916992,-159.70620727539062,"['6340.]', '7720.]']",2010-06-28 01:10:42
70,389.09001159481704,-21.45170021057129,-159.470703125,5728.41015625,388.22415,-21.45170021057129,-159.470703125,"['5179.9', '6340.]']",2010-06-28 01:14:40
71,389.1199885401875,-21.316499710083008,-159.37289428710938,5132.52978515625,388.10117,-21.316499710083008,-159.37289428710938,"['4240.]', '5179.9']",2010-06-28 01:17:33
72,388.79000931046903,-21.27739906311035,-159.51119995117188,4505.5498046875,388.10117,-21.27739906311035,-159.51119995117188,"['4240.]', '5179.9']",2010-06-28 01:20:05
73,388.6900085490197,-21.221399307250977,-159.6298065185547,3838.0400390625,387.98978,-21.221399307250977,-159.6298065185547,"['3440.]', '4240.]']",2010-06-28 01:22:30
74,388.74000892974436,-21.135400772094727,-159.71710205078125,3162.0,387.92487,-21.135400772094727,-159.71710205078125,"['2780.]', '3440.]']",2010-06-28 01:24:45
75,388.8299979735166,-21.09910011291504,-159.8144073486328,2635.0,387.83887,-21.09910011291504,-159.8144073486328,"['2220.]', '2780.]']",2010-06-28 01:26:53
76,387.64000055380166,-21.151399612426758,-159.9376983642578,1885.489990234375,387.68228,-21.151399612426758,-159.9376983642578,"['1760.]', '2220.]']",2010-06-28 01:29:24
77,387.0700020343065,-21.2189998626709,-159.98049926757812,1371.9000244140625,387.16168,-21.2189998626709,-159.98049926757812,"['1060.]', '1380.]']",2010-06-28 01:31:18
78,386.6399929393083,-21.206600189208984,-159.89169311523438,934.52001953125,387.1574,-21.206600189208984,-159.89169311523438,"['799.99', '1060.]']",2010-06-28 01:33:13
79,386.5199978463352,-21.20240020751953,-159.86630249023438,291.3900146484375,387.15033,-21.20240020751953,-159.86630249023438,"['220.]', '379.99']",2010-06-28 01:36:42
80,389.4400142598897,-21.606000900268555,-159.23599243164062,6391.9599609375,388.3276,-21.606000900268555,-159.23599243164062,"['6340.]', '7720.]']",2010-07-05 01:27:15
81,389.6300040651113,-21.511899948120117,-159.3179931640625,5727.5,388.21738,-21.511899948120117,-159.3179931640625,"['5179.9', '6340.]']",2010-07-05 01:31:18
82,389.9100120179355,-21.37980079650879,-159.36289978027344,5108.75,387.97296,-21.37980079650879,-159.36289978027344,"['4240.]', '5179.9']",2010-07-05 01:33:55
83,389.2600070685148,-21.263900756835938,-159.42449951171875,4479.9501953125,387.97296,-21.263900756835938,-159.42449951171875,"['4240.]', '5179.9']",2010-07-05 01:36:22
84,388.07999226264656,-21.166900634765625,-159.5093994140625,3807.260009765625,387.72595,-21.166900634765625,-159.5093994140625,"['3440.]', '4240.]']",2010-07-05 01:38:45
85,387.94000283814967,-21.075199127197266,-159.61019897460938,3148.280029296875,387.5168,-21.075199127197266,-159.61019897460938,"['2780.]', '3440.]']",2010-07-05 01:41:15
